model,domain,concept,run,job_done,n_eval,locus,arm,alphas_admissible,alphas_monotone,alpha_used,degraded_at_every_alpha,baseline_p_yes,concept_effect,concept_slope,n_random,rand_mean,rand_sd,rand_p95_abs,sham_effect,beats_sham,n_unrelated,unrel_mean,unrel_max_abs,beats_all_unrelated,rand_rank,n_random_expected,full_random_band,sign_as_expected,selective,effect_size_z,dead_locus,alpha_extreme,concept_effect_extreme,rand_mean_extreme
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,llm.L16.vis,pos,0.25|0.5|1,0.25|0.5,0.5,False,0.5619063396006823,-0.0022917579238613817,-0.004583515847722215,16,0.0005219563220938139,0.0076816051533081285,0.011922388958434282,-0.0006322919701536867,True,4,-0.0018665054036925144,0.01078487777461612,False,2,16,True,False,False,-0.36629248572395745,False,1.0,0.0007915251577893523,0.0011980657388145632
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,llm.L24.ans,neg,-0.25,-0.25,-0.25,False,0.5619063396006823,0.02750146947801113,-0.11000587791204433,16,0.011809610742299512,0.02033078096573999,0.03924407701318461,-0.010377297798792484,True,4,0.009764843154698638,0.03747247935583198,False,12,16,True,False,False,0.7718276421429379,False,-1.0,0.1146091169988116,0.06573680235305801
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,llm.L24.ans,pos,0.25|0.5,0.25|0.5,0.5,False,0.5619063396006823,-0.022726496681571007,-0.04545299336314194,16,-0.012332506574845557,0.039491740597505785,0.06809759628958999,0.0291841824849447,False,4,-0.016010418534278897,0.05538711727907264,False,6,16,True,False,False,-0.26319402359747884,False,1.0,-0.001584748737514019,-0.021118451443423208
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,llm.L24.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5619063396006823,-0.012672998942434788,0.01283307345140554,16,-0.008610348721655697,0.011711065740598998,0.025013880493740204,-0.00851035987337434,True,4,-0.0006415037593493766,0.007315351627767086,True,9,16,True,True,False,-0.3469069605420295,False,-1.0,-0.012672998942434788,-0.008610348721655697
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,llm.L24.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5619063396006823,-0.004236692873140213,-0.0048485640968596,16,-0.002714496474557869,0.010097468318294828,0.015409912681207089,-8.358092357718672e-05,True,4,-0.016825974220410017,0.03006494076301658,False,6,16,True,False,False,-0.1507503020162384,False,1.0,-0.004236692873140213,-0.002714496474557869
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,llm.L30.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5619063396006823,0.01862481453766429,-0.01772570177203131,16,0.0013409274203392274,0.015624832125638068,0.02719407000889379,-0.009432096034288406,True,4,-0.012396105720351158,0.03614305270214879,False,12,16,True,False,False,1.1061806602686457,False,-1.0,0.01862481453766429,0.0013409274203392274
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,llm.L30.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5619063396006823,-0.04669944817821181,-0.04879434105186256,16,-0.0007496920103828159,0.019261211322446892,0.03098158771172166,-0.0032249741877118376,True,4,0.017072802331919462,0.034561867515246036,True,16,16,True,False,True,-2.385610925429152,False,1.0,-0.04669944817821181,-0.0007496920103828159
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,llm.L31.ans,neg,-0.25,-0.25,-0.25,True,0.5619063396006823,0.08067797186474002,-0.32271188745895973,16,-0.03274877096797961,0.14610996901831325,0.24046410705583793,-0.007737889265020725,True,4,0.08592787547968325,0.16798121357957518,False,5,16,True,False,False,0.7763107719125096,False,-1.0,0.20916059675316012,-0.08126447546722676
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,llm.L31.ans,pos,0.25,0.25,0.25,True,0.5619063396006823,-0.09014336361239356,-0.3605734544495749,16,0.021574205554012835,0.14179038610031525,0.22129551344551146,0.005100369453430176,True,4,-0.0958844500904282,0.18399414264907438,False,6,16,True,False,False,-0.7879065163654139,False,1.0,-0.26155830671389896,0.012514492208235122
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,llm.L31.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5619063396006823,0.0,1.7245386777934417e-16,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,-1.0,0.0,0.0
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,llm.L31.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5619063396006823,0.0,-1.525543061784338e-16,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,1.0,0.0,0.0
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,llm.L8.ans,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.5619063396006823,0.01826498781641328,-0.03652997563282621,16,-0.01052180396315331,0.016722150192988477,0.034732205715651304,-0.00355803531905019,True,4,-0.010328244805956871,0.03316719985256589,False,11,16,True,False,False,1.7214766909363584,False,-1.0,0.03324132288495696,-0.03151465969858691
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,llm.L8.ans,pos,0.25|0.5,0.25|0.5,0.5,False,0.5619063396006823,-0.027333462921281693,-0.05466692584256296,16,-0.01176372015227875,0.01396830546876524,0.030226837300385057,-0.0193752134218812,True,4,-0.005834910242507846,0.037670798289279106,False,14,16,True,False,False,-1.1146479294728127,False,1.0,-0.07257138378918171,-0.03196566018353526
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,llm.L8.vis,neg,-0.25,-0.25,-0.25,False,0.5619063396006823,-0.02294856309890747,0.09179425239563056,16,-0.005431533791124821,0.02770670529630136,0.048139599695180835,-0.0033692729969819757,True,4,-0.022546621893222124,0.036447049118578434,False,9,16,True,True,False,-0.6322306864151417,False,-1.0,-0.17136166741450626,-0.13275979649430764
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,llm.L8.vis,pos,0.25,0.25,0.25,True,0.5619063396006823,-0.0015479413171609613,-0.006191765268644203,16,-0.02219202000803004,0.0301786394494673,0.06357757809261483,-0.0061121731996536255,False,4,-0.00432683271355927,0.031077129145463345,False,0,16,True,False,False,0.6840626041288776,False,1.0,-0.23048220264414948,-0.20523669552252005
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,vis.last,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5619063396006823,0.0,1.7245386777934417e-16,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,-1.0,0.0,0.0
llava15_7b,general,Cardiomegaly,int_llava15_7b_cardiomegaly,True,96,vis.last,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5619063396006823,0.0,-1.525543061784338e-16,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,1.0,0.0,0.0
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,connector,neg,-0.25,-0.25,-0.25,False,0.5710433678080639,-0.029871003702282906,0.1194840148091319,16,-0.011129014058193838,0.05261934050758127,0.09128771962908411,0.01304723074038816,True,5,-0.018402965304752206,0.05801656035085523,False,6,16,True,True,False,-0.3561806260454512,False,-1.0,0.028980500996112823,-0.0149473586934619
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,connector,pos,0.25,0.25,0.25,True,0.5710433678080639,-0.019142293060819382,-0.07656917224327768,16,-0.03493806651871033,0.05338606272355665,0.11200776960079871,-0.06464588424811768,False,5,-0.018299440170327873,0.05150848471870029,False,4,16,True,False,False,0.2958782246161234,False,1.0,-0.06975054057935881,0.04353249057506517
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L0.vis,neg,-0.25,-0.25,-0.25,True,0.5710433678080639,-0.03045879242320859,0.12183516969283457,16,-0.021525274360707686,0.03252077917830921,0.06745887912499411,-0.019457220410307285,True,5,-0.03042073864489798,0.05156523020317161,False,8,16,True,True,False,-0.2747018456574806,False,-1.0,0.06788238200048602,-0.01655493628156064
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L0.vis,pos,0.25,0.25,0.25,True,0.5710433678080639,-0.011728338586787457,-0.04691335434715042,16,-0.0214817511926716,0.0355636102794942,0.07849615983044111,-0.026457727265854714,False,5,-0.009686581107477377,0.04721913766115904,False,3,16,True,False,False,0.274252600600224,False,1.0,0.06359880603849888,-0.013339004362933376
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L16.ans,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5710433678080639,0.03400175242374337,-0.03424752411388226,16,-0.014988438672541377,0.04770621185082209,0.07910133510207132,-0.00598283888151252,True,5,0.019889807701110797,0.053443491769333606,False,6,16,True,False,False,1.0269142989067686,False,-1.0,0.03400175242374337,-0.014988438672541377
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L16.ans,pos,0.25|0.5,0.25|0.5,0.5,False,0.5710433678080639,-0.02520060942818725,-0.05040121885637447,16,0.008898499247152324,0.02635040767803875,0.04639760699744025,0.00922848967214418,True,5,-0.012292869823674413,0.020830633739630455,True,12,16,True,False,False,-1.294063799390809,False,1.0,-0.048708116946121094,0.024717351285895917
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L16.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5710433678080639,-0.01922763480494427,0.01967772224119766,16,-0.010395206996084538,0.017181890749524385,0.03867651933493721,-0.00661691526571917,True,5,-0.004911257699131988,0.015229549569388268,True,12,16,True,True,False,-0.5140544738421309,False,-1.0,-0.01922763480494427,-0.010395206996084538
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L16.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5710433678080639,0.006787163826326492,0.006453863921619391,16,0.0005322135208794959,0.017335750647687047,0.026853354337314728,-0.018089930837353108,False,5,-0.009335140076776383,0.03332210487375664,False,1,16,True,True,False,0.36081219859271213,False,1.0,0.006787163826326492,0.0005322135208794959
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L24.ans,neg,-0.25,-0.25,-0.25,False,0.5710433678080639,0.005872612508634689,-0.023490450034538153,16,0.00998961178508273,0.019541373102441372,0.03768031594033036,0.021164886342982414,False,5,0.014332339788476612,0.03795094322413206,False,2,16,True,False,False,-0.21068116630625564,False,-1.0,0.08215391387542081,0.06331710829787573
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L24.ans,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5710433678080639,-0.009444781579077244,-0.009762113505885971,16,-0.013441913974626653,0.07771958253237173,0.12714257459932313,-0.08650876333316171,False,5,-0.03335131400575243,0.0800124981130163,False,1,16,True,False,False,0.05143018355617808,False,1.0,-0.009444781579077244,-0.013441913974626653
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L24.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5710433678080639,0.009278438985347748,-0.009860938716501948,16,-0.008581206357727487,0.011476609706025953,0.023703250413139726,0.004884169747431999,True,5,-0.001783399470150515,0.014851279246310467,False,8,16,True,False,False,1.5561778086517815,False,-1.0,0.009278438985347748,-0.008581206357727487
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L24.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5710433678080639,-0.014546369202435017,-0.015269930589766896,16,-0.002674004451061321,0.009507946121675945,0.01561773754656312,-0.007081696763634682,True,5,-0.012310565014680263,0.024889462627470493,False,14,16,True,False,False,-1.2486781687064272,False,1.0,-0.014546369202435017,-0.002674004451061321
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L30.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5710433678080639,-0.0020954301580786705,0.002923037218196334,16,3.325589932497153e-05,0.014901615298522464,0.02472943983351189,-0.02029424222807097,False,5,-0.006271555647254035,0.03136135824024677,False,2,16,True,True,False,-0.14284934986978942,False,-1.0,-0.0020954301580786705,3.325589932497153e-05
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L30.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5710433678080639,0.0003620050847530365,0.0007089375740003842,16,-0.0005397060303949375,0.017888172359415002,0.029580332882081423,0.011450167745351791,False,5,0.003286639787256673,0.04173370512823271,False,0,16,True,True,False,0.050408230479363665,False,1.0,0.0003620050847530365,-0.0005397060303949375
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L31.ans,neg,-0.25,-0.25,-0.25,True,0.5710433678080639,-0.20698938394586247,0.8279575357834498,16,-0.03419011829343317,0.14580638515706798,0.24127275194041437,-0.03479786993314826,True,5,0.08413950999577838,0.1662952254215876,True,13,16,True,True,False,-1.1851282470673943,False,-1.0,-0.4770643832550074,-0.08683873111779883
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L31.ans,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5710433678080639,0.36567590882380796,0.34680029799540796,16,0.007524709479184776,0.31348770389752634,0.42529388664600754,0.07414006566007925,True,5,-0.25539557506951194,0.4534334919881076,False,11,16,True,True,False,1.1424728781760978,False,1.0,0.36567590882380796,0.007524709479184776
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L31.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5710433678080639,0.0,3.8896383052889215e-16,16,0.0,0.0,0.0,0.0,False,5,0.0,0.0,False,0,16,True,False,False,nan,True,-1.0,0.0,0.0
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L31.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5710433678080639,0.0,-2.4502452050532715e-16,16,0.0,0.0,0.0,0.0,False,5,0.0,0.0,False,0,16,True,False,False,nan,True,1.0,0.0,0.0
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L8.ans,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5710433678080639,-0.014302432847519753,0.01575499812052393,16,-0.019566109811421522,0.031880529938955654,0.06653864161732297,0.02732660621404648,False,5,-0.023318863225479956,0.08604856828848523,False,4,16,True,True,False,0.16510631956183214,False,-1.0,-0.014302432847519753,-0.019566109811421522
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L8.ans,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5710433678080639,-0.04740380371610331,-0.04811844811553059,16,-0.019889098087636163,0.026150583228421943,0.05261273992558327,-0.050426722814639446,False,5,-0.004341901404162263,0.05231912496189273,False,15,16,True,False,False,-1.05216412911826,False,1.0,-0.04740380371610331,-0.019889098087636163
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L8.vis,neg,-0.25,-0.25,-0.25,False,0.5710433678080639,-0.0035490958640973513,0.014196383456389985,16,-0.004383681788264503,0.016989747437291213,0.029762193094938966,0.001916016141573551,True,5,-0.02639533442755544,0.05853688561668002,False,2,16,True,True,False,0.0491229152903885,False,-1.0,-0.07518273281554383,-0.13318253802329616
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,llm.L8.vis,pos,0.25,0.25,0.25,True,0.5710433678080639,-0.02156530786305666,-0.08626123145222678,16,-0.02232042308120681,0.017832302349993466,0.04936091244841623,-0.04748833645135164,False,5,0.003472299563387993,0.034465307369828224,False,9,16,True,False,False,0.042345357505136065,False,1.0,-0.2406958256227275,-0.18675785612625384
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,vis.last,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5710433678080639,0.0,3.8896383052889215e-16,16,0.0,0.0,0.0,0.0,False,5,0.0,0.0,False,0,16,True,False,False,nan,True,-1.0,0.0,0.0
llava15_7b,general,Effusion,int_llava15_7b_effusion,True,96,vis.last,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5710433678080639,0.0,-2.4502452050532715e-16,16,0.0,0.0,0.0,0.0,False,5,0.0,0.0,False,0,16,True,False,False,nan,True,1.0,0.0,0.0
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,connector,neg,-0.25,-0.25,-0.25,False,0.5123995828131834,-0.05135291380186874,0.20541165520747529,16,-0.011236576479859602,0.05325990517285058,0.09325606736820193,-0.022113419758776787,True,4,1.4920330916864954e-05,0.0370086720213294,True,11,16,True,True,False,-0.753218339233142,False,-1.0,-0.06910704790304101,-0.004268513216326597
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,connector,pos,0.25,0.25,0.25,True,0.5123995828131834,0.008527652050058121,0.034110608200232206,16,-0.04363190272124481,0.05528431095285914,0.11439542022223272,-0.04085970607896644,False,4,-0.03865696202653145,0.05403915047645563,False,1,16,True,True,False,0.9434784276461239,False,1.0,0.006738375561932797,0.0790643203169263
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L0.vis,neg,-0.25,-0.25,-0.25,True,0.5123995828131834,-0.04215652992328006,0.16862611969312036,16,-0.023449627304216816,0.03681177670439692,0.08857336822741972,0.012828762643039227,True,4,-0.028331373779413555,0.0642231586389243,False,13,16,True,True,False,-0.508177118678133,False,-1.0,0.002832232043147087,-0.033591283737526546
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L0.vis,pos,0.25,0.25,0.25,True,0.5123995828131834,0.00045257527381181717,0.0018103010952473862,16,-0.03524899747571904,0.039184520170361746,0.09869349239549284,-0.08391488545263803,False,4,-0.03028579258049524,0.04563973347345984,False,0,16,True,True,False,0.9111142000543033,False,1.0,-0.12591996773456532,-0.044374891149345744
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L16.ans,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5123995828131834,0.013221743827064869,-0.013191261319887028,16,-0.014167489988418876,0.05421599605968177,0.09304454480297868,0.02377603140970075,False,4,0.020883894835909245,0.06453141414870822,False,4,16,True,False,False,0.5051873211982174,False,-1.0,0.013221743827064869,-0.014167489988418876
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L16.ans,pos,0.25|0.5,0.25|0.5,0.5,False,0.5123995828131834,-0.00488483440130949,-0.009769668802618828,16,0.010294080013409292,0.03041410554263822,0.05611778586171563,-0.007721562559405926,False,4,-0.014782239062090669,0.031246171953777435,False,1,16,True,False,False,-0.4990748254437113,False,1.0,0.015996915598710415,0.028845932247350034
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L16.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5123995828131834,-0.008443830534815788,0.008442278241827294,16,-0.012004498023694962,0.01711944946242457,0.03815743257291612,0.04133563240369165,False,4,-0.0021292479553569887,0.011656109554072147,False,5,16,True,True,False,0.2079896025099681,False,-1.0,-0.008443830534815788,-0.012004498023694962
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L16.vis,pos,0.25|0.5|1,0.25|0.5,0.5,False,0.5123995828131834,-0.006056046113371849,-0.012112092226743292,16,-0.0003113044464650022,0.007823983980660832,0.01294108883788192,-0.01510752116640407,False,4,-0.0039764952380209745,0.012804690748453085,False,6,16,True,False,False,-0.7342476264146994,False,1.0,-0.0012785658861199645,2.490123734363858e-07
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L24.ans,neg,-0.25,-0.25,-0.25,False,0.5123995828131834,0.012982725476225254,-0.05193090190490077,16,0.009001116307141923,0.020075745307818065,0.036547036143019795,0.004263733203212494,True,4,0.014596127982561852,0.039436817790071244,False,6,16,True,False,False,0.19832933263667077,False,-1.0,0.09343356328705954,0.05754839081782852
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L24.ans,pos,0.25|0.5,0.25|0.5,0.5,False,0.5123995828131834,-0.02401703844467795,-0.04803407688935579,16,-0.013088310273208937,0.03972742604003363,0.0675842970764885,0.0005751121789216995,True,4,-0.020576571502412322,0.06156232797851163,False,6,16,True,False,False,-0.27509278251392505,False,1.0,-0.09371451397115982,-0.02386131660508299
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L24.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5123995828131834,0.00981578851739573,-0.010530897513741453,16,-0.007970076558800995,0.011271030943146325,0.023366561625152868,-0.011895470321178436,False,4,-0.005607647122815196,0.012962501185635689,False,9,16,True,False,False,1.5780158146945673,False,-1.0,0.00981578851739573,-0.007970076558800995
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L24.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5123995828131834,-0.028769026510417406,-0.028306147030421617,16,-0.002629312026935282,0.010547010736892758,0.01664824473361176,0.003392733943959114,True,4,-0.008955558994784923,0.016805165136853817,True,16,16,True,False,True,-2.4784002913780205,False,1.0,-0.028769026510417406,-0.002629312026935282
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L30.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5123995828131834,0.01377145604540908,-0.013504274012077086,16,0.00109761751567327,0.014826919628446117,0.024763256078586038,0.005272862501442432,True,4,-0.011746176984161097,0.030526622198522035,False,10,16,True,False,False,0.854785676818567,False,-1.0,0.01377145604540908,0.00109761751567327
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L30.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5123995828131834,-0.009533258465429073,-0.009201172100646332,16,-0.000875610780591729,0.01812622832221156,0.0311732156357417,0.005486968904733658,True,4,0.006345649948343676,0.042473792098462526,False,7,16,True,False,False,-0.47763095173133263,False,1.0,-0.009533258465429073,-0.000875610780591729
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L31.ans,neg,-0.25,-0.25,-0.25,True,0.5123995828131834,-0.029884925112128202,0.11953970044851332,16,-0.027723517356207556,0.1434405682341171,0.22699045801224804,-0.01264398979643977,True,4,0.11905714962631467,0.17309372064967954,False,4,16,True,True,False,-0.015068315627367676,False,-1.0,-0.09000218845903868,-0.05360616214845017
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L31.ans,pos,0.25,0.25,0.25,True,0.5123995828131834,0.029059687318901295,0.11623874927560497,16,0.02606631428352561,0.1425361800249162,0.2219099037659665,0.010467211715877056,True,4,-0.12018871097825463,0.17827081587165589,False,4,16,True,True,False,0.021000794569157287,False,1.0,0.08492624635497736,0.0400472774296456
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L31.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5123995828131834,0.0,1.671643324940503e-16,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,-1.0,0.0,0.0
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L31.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5123995828131834,0.0,-1.688636817475484e-16,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,1.0,0.0,0.0
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L8.ans,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.5123995828131834,-0.028935819243391336,0.05787163848678338,16,-0.008429582871030981,0.017911195317816316,0.033921094533676865,-0.03396681044250721,False,4,-0.0022311083351571753,0.03161841165274376,False,13,16,True,True,False,-1.1448837449705405,False,-1.0,-0.08397599216550583,-0.030856652272632304
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L8.ans,pos,0.25|0.5,0.25|0.5,0.5,False,0.5123995828131834,0.004581708461046219,0.009163416922092823,16,-0.015630445481898857,0.014099354413247623,0.03552244727810221,0.02242510734746861,False,4,-0.015348692346985104,0.03928300862510997,False,0,16,True,True,False,1.4335517322661187,False,1.0,0.009623275448878643,-0.0411291610895811
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L8.vis,neg,-0.25,-0.25,-0.25,False,0.5123995828131834,-0.049528237432241384,0.19811294972896604,16,-0.008772222713256835,0.017290838263494177,0.039071008330211,-0.022561883243421677,True,4,-0.013726529665291282,0.023125579891105474,True,16,16,True,True,True,-2.3570872677140216,False,-1.0,-0.2523637677853306,-0.14850082498742262
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,llm.L8.vis,pos,0.25,0.25,0.25,True,0.5123995828131834,0.02331862474481272,0.09327449897925089,16,-0.022791700971235174,0.019117468527623572,0.04872558595767863,-0.014440686441957895,True,4,-0.016059979408358488,0.029228770794967773,False,7,16,True,True,False,2.411947253864773,False,1.0,-0.060214436302582386,-0.18972724416137982
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,vis.last,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.5123995828131834,0.0,1.671643324940503e-16,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,-1.0,0.0,0.0
llava15_7b,general,Pneumothorax,int_llava15_7b_pneumothorax,True,96,vis.last,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.5123995828131834,0.0,-1.688636817475484e-16,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,1.0,0.0,0.0
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,connector,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.8710245676338673,-0.09720926359295845,0.09665334849130566,16,0.01840173212500911,0.05282997067246852,0.09221695456653833,0.10546748961011565,False,4,0.003988175342480332,0.11318732922275865,False,16,16,True,True,True,-2.1883600207678393,False,-1.0,-0.09720926359295845,0.01840173212500911
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,connector,pos,0.25|0.5|1,0.25|0.5,0.5,False,0.8710245676338673,0.03116592826942599,0.06233185653885246,16,0.004490191466175027,0.0339220938196364,0.057989392895251485,-0.07090159257253015,False,4,-0.008739774115383625,0.03673419790963328,False,9,16,True,True,False,0.7863823779595009,False,1.0,-0.0043391833702722815,0.004396614211145788
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L0.vis,neg,-0.25|-0.5,-0.25,-0.25,False,0.8710245676338673,-0.0020873087147871283,0.00834923485914931,16,-0.0007852093161394291,0.025463360442589792,0.042707829270511866,0.010179204245408413,False,4,-0.009048967777440936,0.024783221383889553,False,0,16,True,True,False,-0.0511361963234758,False,-1.0,-0.015673233817021015,0.027746252211121217
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L0.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.8710245676338673,0.07668742661674821,0.07962657752491178,16,-0.004975826789935432,0.10022402445594158,0.18497728416696194,-0.09166670838991797,False,4,0.02971873370309669,0.07986965092519915,False,8,16,True,True,False,0.814807166744564,False,1.0,0.07668742661674821,-0.004975826789935432
