model,concept,locus,real,real_lo,real_hi,control,control_lo,control_hi,selectivity,sel_lo,sel_hi,n_test_patients
lingshu7b,Effusion,vis.block20,0.7979080643672503,0.7709325555649964,0.822273444974928,0.7359417666946162,0.7056512609562714,0.7633399069269712,0.06196629767263406,0.020929268850242468,0.10591026079020915,1659
lingshu7b,Atelectasis,vis.block20,0.7380777569541479,0.7123919303045952,0.7617710766679354,0.6988164265223489,0.6672135659762117,0.728861449088264,0.039261330431799024,-1.2608360680169061e-05,0.07750761616902481,1659
lingshu7b,Pneumothorax,vis.block20,0.8280701293008985,0.7939886336986323,0.8562515689639082,0.742038953629107,0.7106702760334553,0.771127530603359,0.08603117567179153,0.0421951417654774,0.12844043801173957,1659
lingshu7b,Consolidation,vis.block20,0.711397022486199,0.6797330702008244,0.7406193024720574,0.6422885952159436,0.6112208188306235,0.6730321792184419,0.06910842727025535,0.024496114693300926,0.10963133746000893,1659
lingshu7b,Cardiomegaly,vis.block20,0.852587807717927,0.8136114842985067,0.8814268755346755,0.7394158433568254,0.703239508968085,0.7745076044935473,0.11317196436110155,0.05760921595801551,0.16243596452815595,1659
lingshu7b,Infiltration,vis.block20,0.7236856684976987,0.6985870261395083,0.7444588241249808,0.6306654650891755,0.5994066090846365,0.6625702098111745,0.09302020340852313,0.05102323610543956,0.1323692136328472,1659
lingshu7b,Mass,vis.block20,0.6452256420572655,0.6064714851093499,0.683577739749274,0.696151128455986,0.6646014237881429,0.7255370615277236,-0.05092548639872052,-0.09732248624586864,-0.0015621469199702167,1659
lingshu7b,Nodule,vis.block20,0.6517903028333472,0.6112798618242582,0.686601940169612,0.7817832442832442,0.754470643857601,0.8071976447606021,-0.12999294144989704,-0.17472988404620926,-0.08503470762473954,1659
lingshu7b,Edema,vis.block20,0.8393843930260637,0.8023258296238845,0.8728325288685198,0.6124086213972584,0.5793238418666989,0.6489709793460285,0.22697577162880533,0.18037375111338105,0.272667198134246,1659
lingshu7b,Effusion,vis.block24,0.7991434109719701,0.7719055099399241,0.8231137172200989,0.732236398141879,0.7013939117846382,0.761149192108068,0.06690701283009104,0.02487373478302006,0.10959052418845913,1659
lingshu7b,Atelectasis,vis.block24,0.7389386225202702,0.7154001890005963,0.7633107590468393,0.7023112445849,0.6720346884795525,0.734090521914361,0.03662737793537019,-0.0007782754580020479,0.07512116714137788,1659
lingshu7b,Pneumothorax,vis.block24,0.8199254876177953,0.7818935537262974,0.850669592576954,0.7281422440044669,0.6975887224416798,0.7558109826848338,0.09178324361332835,0.04408995628317455,0.13830049781708573,1659
lingshu7b,Consolidation,vis.block24,0.7201882921005085,0.6858144650812673,0.7512020422822894,0.6441838743729558,0.614524708934263,0.6745390619470384,0.07600441772755273,0.031327233894276496,0.1182877556035927,1659
lingshu7b,Cardiomegaly,vis.block24,0.8533201644578176,0.8178249936844058,0.8817189890871339,0.7454494702062208,0.7119627565428599,0.7776783104562175,0.10787069425159679,0.05841981931944,0.15145213774516442,1659
