pair,concept,kind,locus_a,locus_b,sel_a,sel_a_lo,sel_a_hi,sel_b,sel_b_lo,sel_b_hi,gap,width_a,width_b,gap_gt_widths,intervals_disjoint,gap_lo,gap_hi,paired_excludes_zero,gap_p_boot,sel_a_positive,sel_b_positive,stored_peak_a,stored_peak_b,own_peak_matches_stored,gap_bh_sig,bh_family
llavamed7b_vs_llava15_7b,Atelectasis,common,llm.L28.ans,llm.L28.ans,0.09816351169218263,0.06136269723844197,0.13310387498542553,0.08102937849318925,0.045249284871466774,0.11633405113824179,0.017134133198993373,0.07174117774698356,0.07108476626677501,False,False,-0.012676345370709895,0.047020121850073315,False,0.29185407296351823,True,True,llm.L24.vis,llm.L3.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Atelectasis,common,llm.L3.vis,llm.L3.vis,0.11034965783230177,0.07010278727170485,0.15160382267576122,0.09307246470133956,0.05303136806988786,0.13282107085122888,0.01727719313096221,0.08150103540405637,0.07978970278134101,False,False,-0.007065086998045444,0.042388319782912715,False,0.18290854572713644,True,True,llm.L24.vis,llm.L3.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Atelectasis,common,llm.L31.ans,llm.L31.ans,0.08961772116268785,0.05127325691168397,0.12704642204769354,0.07523369633890231,0.036693667347024006,0.11110439690839274,0.014384024823785535,0.07577316513600957,0.07441072956136874,False,False,-0.016223450377583503,0.045818776078522194,False,0.37181409295352325,True,True,llm.L24.vis,llm.L3.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Atelectasis,common,llm.L31.vis,llm.L31.vis,0.09029273426331508,0.05474305956725103,0.12568170035375675,0.09251474150669148,0.05240606147949254,0.13000159982114706,-0.0022220072433764004,0.07093864078650572,0.07759553834165453,False,False,-0.03232320314273238,0.02618027105927467,False,0.896551724137931,True,True,llm.L24.vis,llm.L3.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Atelectasis,common,llm.L4.vis,llm.L4.vis,0.08280865598524423,0.041942328162273286,0.1231632658938142,0.08664771423249296,0.04733290117818331,0.12616004896361369,-0.003839058247248728,0.0812209377315409,0.07882714778543037,False,False,-0.026947204489260912,0.01938709216192362,False,0.7656171914042978,True,True,llm.L24.vis,llm.L3.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Atelectasis,common,llm.L7.vis,llm.L7.vis,0.10187099450025827,0.06308233653745834,0.14181716097039984,0.08685291114725002,0.044686078696804715,0.12925817616501756,0.01501808335300825,0.0787348244329415,0.08457209746821284,False,False,-0.010035967081785202,0.041370469238609056,False,0.23788105947026486,True,True,llm.L24.vis,llm.L3.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Atelectasis,common,vis.block0,vis.block0,0.05706606942272996,0.016783940243817273,0.09570605390914964,0.05986017076419303,0.019150499150221368,0.09787614475639755,-0.0027941013414630733,0.07892211366533237,0.07872564560617619,False,False,-0.005602046567946673,-0.00011895643547177523,True,0.04097951024487756,True,True,llm.L24.vis,llm.L3.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Atelectasis,common,vis.block12,vis.block12,0.11474078703339508,0.07404861467832213,0.15457140582952766,0.11537250839484403,0.07453797088025656,0.15554099719497416,-0.0006317213614489559,0.08052279115120553,0.0810030263147176,False,False,-0.00173023734241724,0.00046696104109287227,False,0.2448775612193903,True,True,llm.L24.vis,llm.L3.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Atelectasis,common,vis.block16,vis.block16,0.10263570499038355,0.06447259391974935,0.14201556132437979,0.10408798110757167,0.06619680137308023,0.14269085626590286,-0.0014522761171881227,0.07754296740463043,0.07649405489282263,False,False,-0.003455524146556854,0.0006521571427583684,False,0.175912043978011,True,True,llm.L24.vis,llm.L3.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Atelectasis,common,vis.block8,vis.block8,0.1131659585378515,0.072268057674623,0.15360839420987837,0.11333221603032806,0.07217091977619353,0.15363323776596602,-0.00016625749247656252,0.08134033653525537,0.08146231798977249,False,False,-0.0011636767536401748,0.0008635226637125011,False,0.7636181909045477,True,True,llm.L24.vis,llm.L3.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Atelectasis,common,vis.last,vis.last,0.08066601547222241,0.04037394491796198,0.12164229804465868,0.08322412684245706,0.04349998235235353,0.12410267039559175,-0.0025581113702346503,0.0812683531266967,0.08060268804323822,False,False,-0.007302031200379133,0.0021639097481966013,False,0.3008495752123938,True,True,llm.L24.vis,llm.L3.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,own_peak,llm.L4.vis,llm.L4.vis,0.11086068372513214,0.06649437981055079,0.149097279922837,0.10770637344338474,0.05859055601323477,0.15269719258532827,0.0031543102817473967,0.08260290011228621,0.0941066365720935,False,False,-0.021732311882078647,0.029043773561716064,False,0.7996001999000499,True,True,llm.L15.vis,llm.L4.vis,False,False,llavamed7b_vs_llava15_7b:own_peak(n=9)
llavamed7b_vs_llava15_7b,Pneumothorax,common,connector,connector,0.09206410269866705,0.04181684510366175,0.1368000843614515,0.09796960584068648,0.044763593208205305,0.14590657996856762,-0.00590550314201943,0.09498323925778974,0.10114298676036232,False,False,-0.028104991745203735,0.015270361304283093,False,0.6066966516741629,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,llm.L12.ans,llm.L12.ans,0.05166436849444822,-0.0020004361261279913,0.10237445772438511,0.023842186040852642,-0.03728546301978559,0.0780437909958087,0.02782218245359558,0.1043748938505131,0.1153292540155943,False,False,-0.009024214651435613,0.06552110332995652,False,0.15792103948025987,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,llm.L12.vis,llm.L12.vis,0.10850903811413781,0.0616028072012904,0.14951265278436793,0.08970976323270463,0.04488581704117872,0.13018015064707344,0.01879927488143318,0.08790984558307753,0.08529433360589472,False,False,-0.0072162184864282605,0.04659980200231075,False,0.1629185407296352,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,llm.L15.vis,llm.L15.vis,0.0977080912771382,0.05142701210991768,0.14097104603854332,0.0745375190254679,0.023188273497794357,0.1221464029141943,0.023170572251670296,0.08954403392862564,0.09895812941639995,False,False,-0.008014492690563202,0.05556964064016935,False,0.15992003998001,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,llm.L23.ans,llm.L23.ans,0.026979617502378206,-0.03221781657770839,0.08071625106656428,0.035635768800877154,-0.006978445615197262,0.0771241975433745,-0.008656151298498949,0.11293406764427268,0.08410264315857177,False,False,-0.04814922614023089,0.028761987574398466,False,0.6626686656671664,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,llm.L24.vis,llm.L24.vis,0.0903169181492709,0.04330950010431901,0.1308189589348278,0.06290230265005958,0.011048644048742876,0.1110130921738237,0.027414615499211314,0.0875094588305088,0.09996444812508082,False,False,0.0009577883407473564,0.05504607874900102,True,0.041979010494752625,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,llm.L25.ans,llm.L25.ans,0.04014123723455976,-0.013273037774501428,0.08883528040309042,0.05485299916868713,4.1022965898638275e-05,0.10464055475577055,-0.014711761934127376,0.10210831817759185,0.10459953178987191,False,False,-0.043967072200030086,0.01235876283608376,False,0.31784107946026985,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,llm.L26.ans,llm.L26.ans,0.024020881725259957,-0.033396972323678366,0.07656557396759492,0.020165136447386378,-0.03639107398484735,0.07019913190729886,0.003855745277873579,0.10996254629127328,0.10659020589214621,False,False,-0.029842426907271145,0.039655859675258365,False,0.784607696151924,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,llm.L28.ans,llm.L28.ans,0.03547669923868413,-0.025189486544138363,0.08837102863048044,0.026717674100052657,-0.019902139931603884,0.06871611286045087,0.008759025138631471,0.11356051517461879,0.08861825279205476,False,False,-0.027533584181219338,0.044411920011043514,False,0.6406796601699151,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,llm.L3.vis,llm.L3.vis,0.0874186334422472,0.03790883464498677,0.1305839995819403,0.09370643466524708,0.04371196783092406,0.14079482713512007,-0.006287801222999878,0.09267516493695355,0.097082859304196,False,False,-0.03643714925274253,0.02549101077020166,False,0.704647676161919,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,llm.L31.ans,llm.L31.ans,0.038085668935247896,-0.01899026476493004,0.0885263588071522,0.03601138947255822,-0.01694455616025099,0.0859289634534434,0.0020742794626896766,0.10751662357208225,0.1028735196136944,False,False,-0.031088442588225008,0.03511332683265207,False,0.8565717141429285,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,llm.L31.vis,llm.L31.vis,0.060040344409755475,0.007705459121464609,0.10859151777363447,0.05632138606269377,0.006998900916195989,0.09948143177340367,0.003718958347061707,0.10088605865216986,0.09248253085720769,False,False,-0.023230919428169728,0.030734710255637763,False,0.7996001999000499,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,llm.L4.vis,llm.L4.vis,0.11086068372513214,0.06649437981055079,0.149097279922837,0.10770637344338474,0.05859055601323477,0.15269719258532827,0.0031543102817473967,0.08260290011228621,0.0941066365720935,False,False,-0.021732311882078647,0.029043773561716064,False,0.7996001999000499,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,llm.L7.vis,llm.L7.vis,0.0982924005577589,0.047639536285541725,0.14322459846957294,0.08240798235664737,0.03298590387993292,0.1285595345883095,0.015884418201111528,0.09558506218403122,0.09557363070837657,False,False,-0.008874686434864998,0.04127919841557739,False,0.2098950524737631,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,vis.block0,vis.block0,0.012499158641298136,-0.04100931597781335,0.06274728855205236,0.012592187742844096,-0.04127311678076717,0.0632554398732037,-9.302910154596056e-05,0.10375660452986571,0.10452855665397087,False,False,-0.003044568467885256,0.002747060265392064,False,0.9685157421289355,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,vis.block12,vis.block12,0.09159805069803484,0.047099218946649875,0.13203865738066087,0.091655887103537,0.047318749582189304,0.13159757150579343,-5.783640550216518e-05,0.084939438434011,0.08427882192360413,False,False,-0.0011660849675536155,0.0010396935045719142,False,0.9225387306346826,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,vis.block16,vis.block16,0.08452213159187083,0.025076259267283473,0.13809427864799162,0.08535467007265707,0.0266568771698994,0.13844820011923267,-0.0008325384807862379,0.11301801938070814,0.11179132294933328,False,False,-0.00273797819390893,0.0012071551755070682,False,0.41879060469765117,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,vis.block8,vis.block8,0.10393744445414288,0.05270748845129184,0.15199625241435563,0.10319227089971628,0.05187070601585644,0.15138445867835193,0.0007451735544266036,0.0992887639630638,0.09951375266249549,False,False,-0.0003067309036850929,0.0017645582556724544,False,0.14492753623188406,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Pneumothorax,common,vis.last,vis.last,0.08799184103226831,0.03457526887343792,0.13736904242647402,0.08706367472043808,0.03539531949227957,0.13527259921740487,0.0009281663118302363,0.1027937735530361,0.09987727972512529,False,False,-0.004543481953442096,0.0063965033739805215,False,0.719640179910045,True,True,llm.L15.vis,llm.L4.vis,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,own_peak,llm.L23.ans,llm.L26.ans,0.10218001374753827,0.059319352151211764,0.14161550815794038,0.10076231312591233,0.06243509445693752,0.13641406396545153,0.0014177006216259391,0.08229615600672863,0.07397896950851401,False,False,-0.031246781907975675,0.03235557395964861,False,0.9375312343828086,True,True,llm.L23.ans,llm.L26.ans,True,False,llavamed7b_vs_llava15_7b:own_peak(n=9)
llavamed7b_vs_llava15_7b,Consolidation,common,connector,connector,0.03252127901546986,-0.011307067569437215,0.0750233841283986,0.049836449269116456,0.00585571726651862,0.09321856505224926,-0.017315170253646595,0.0863304516978358,0.08736284778573064,False,False,-0.03905764315277338,0.005832529766485072,False,0.1199400299850075,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,llm.L12.ans,llm.L12.ans,0.06528794970951146,0.02234484431865525,0.10596946447428446,0.07480836105441657,0.03374578815273746,0.11382874377811789,-0.009520411344905111,0.08362462015562921,0.08008295562538043,False,False,-0.0438761081546545,0.024140958487987505,False,0.6196901549225388,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,llm.L12.vis,llm.L12.vis,0.06816846016213463,0.02614119375805125,0.10956466534825988,0.015113308130837111,-0.028502637549786956,0.057201706709860384,0.053055152031297514,0.08342347159020863,0.08570434425964735,False,False,0.02169524161145091,0.0821533417329192,True,0.001999000499750125,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,llm.L15.vis,llm.L15.vis,0.0467061289524624,0.0009227574570597586,0.08970332490324757,0.04395976647399491,-0.0006074183683159175,0.08719643018301085,0.00274636247846749,0.08878056744618781,0.08780384855132677,False,False,-0.027707361709326507,0.032083198055624956,False,0.8265867066466767,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,llm.L23.ans,llm.L23.ans,0.10218001374753827,0.059319352151211764,0.14161550815794038,0.08595489312519133,0.04683696493993687,0.12289807782889646,0.016225120622346934,0.08229615600672863,0.07606111288895959,False,False,-0.01671166531741619,0.04819456394761801,False,0.3408295852073963,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,llm.L24.vis,llm.L24.vis,0.0523517308662389,0.005563346196079903,0.09433348888710753,0.03981290418651218,-0.00827555935054047,0.08410390300084972,0.012538826679726722,0.08877014269102763,0.09237946235139019,False,False,-0.018690958339720964,0.042218106705695375,False,0.4357821089455272,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,llm.L25.ans,llm.L25.ans,0.08142734027807252,0.03764310248726059,0.12239892830455096,0.09026674475182273,0.049081904744929086,0.12872121156322955,-0.008839404473750201,0.08475582581729037,0.07963930681830046,False,False,-0.042400269955396655,0.023278593644499752,False,0.5857071464267866,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,llm.L26.ans,llm.L26.ans,0.0927616640411868,0.046833251666664716,0.13645210898911617,0.10076231312591233,0.06243509445693752,0.13641406396545153,-0.00800064908472553,0.08961885732245145,0.07397896950851401,False,False,-0.043823969550430775,0.02453608801588415,False,0.6146926536731634,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,llm.L28.ans,llm.L28.ans,0.0846609754503691,0.04164800606794989,0.12395947307616972,0.059802833633894825,0.014702655828145589,0.10149183587895767,0.024858141816474277,0.08231146700821984,0.08678918005081208,False,False,-0.008854316547513008,0.0571222502738237,False,0.14392803598200898,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,llm.L3.vis,llm.L3.vis,0.04156185884105024,-0.0031442468837305504,0.08203353494837241,0.01749264131171746,-0.02715639655862278,0.05854939732125462,0.024069217529332776,0.08517778183210296,0.0857057938798774,False,False,-0.0021692546550184486,0.05096251890063282,False,0.07296351824087956,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,llm.L31.ans,llm.L31.ans,0.07425557847009834,0.03208349706373468,0.11393916158196572,0.06473227128403758,0.02046331862872982,0.10628044664517516,0.009523307186060759,0.08185566451823104,0.08581712801644534,False,False,-0.02296542776748538,0.04092698544263838,False,0.5617191404297851,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,llm.L31.vis,llm.L31.vis,0.06725705354240485,0.023176054607002332,0.10651360147090007,0.03907164358064252,-0.0021234079142350842,0.07968429737801447,0.02818540996176233,0.08333754686389774,0.08180770529224955,False,False,-0.0049724489916116,0.06182379759848117,False,0.08995502248875563,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,llm.L4.vis,llm.L4.vis,0.036800075181611214,-0.010250243941552675,0.07930999174928453,0.01944799824045329,-0.022556637519043264,0.05754989405338098,0.017352076941157923,0.08956023569083721,0.08010653157242424,False,False,-0.009704617410898208,0.043095685075968504,False,0.21189405297351324,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,llm.L7.vis,llm.L7.vis,0.029932349247600465,-0.012924129405319219,0.07263238404100422,0.04633894288715257,0.004060554276556415,0.08690807053182668,-0.016406593639552103,0.08555651344632344,0.08284751625527027,False,False,-0.04494250062853098,0.011253995820879905,False,0.23088455772113944,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,vis.block0,vis.block0,0.07874109828229181,0.027913298967192513,0.12364391537764471,0.07953596171437716,0.028553894134067455,0.12361392786234275,-0.0007948634320853465,0.0957306164104522,0.09506003372827529,False,False,-0.003991809673607349,0.0023995740339159944,False,0.6256871564217891,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,vis.block12,vis.block12,0.036188068385858196,-0.007077003879175228,0.07702212628658164,0.03579363909909117,-0.007431003483319525,0.0767667072286501,0.0003944292867670285,0.08409913016575687,0.08419771071196963,False,False,-0.0010090252850204705,0.0018250942928716531,False,0.6016991504247876,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,vis.block16,vis.block16,0.04476889081731139,-0.003376242347167788,0.09194493476985313,0.044614702441451604,-0.0038333059893514874,0.0921526149141415,0.00015418837585978729,0.09532117711702091,0.09598592090349299,False,False,-0.002133120596408844,0.002568347053602336,False,0.8615692153923038,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,vis.block8,vis.block8,0.04127230148535033,-0.002669599432474462,0.0813983257960389,0.04058034261364196,-0.0033210650320936175,0.08051256227576575,0.0006919588717083647,0.08406792522851336,0.08383362730785937,False,False,-0.0007758681662380695,0.002068429347127674,False,0.3328335832083958,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Consolidation,common,vis.last,vis.last,0.040252621835232705,-0.005495046419729324,0.08207107850213109,0.04668803707095248,0.0023671061030496056,0.08973624418994355,-0.006435415235719777,0.08756612492186042,0.08736913808689395,False,False,-0.012058718129992485,-0.0010133713483810457,True,0.020989505247376312,True,True,llm.L23.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,own_peak,vis.block16,vis.block16,0.16231059715040863,0.11418067123838394,0.20460586906113923,0.16273609823214286,0.11435678130038526,0.20476898957582573,-0.0004255010817342253,0.0904251978227553,0.09041220827544047,False,False,-0.0030682384967803955,0.001972971111536026,False,0.7016491754122939,True,True,vis.block16,vis.block16,True,False,llavamed7b_vs_llava15_7b:own_peak(n=9)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,connector,connector,0.11781717721425189,0.05729356499858607,0.16934112873202056,0.1295245720752063,0.06795788993123524,0.17882613526643815,-0.011707394860954401,0.1120475637334345,0.11086824533520291,False,False,-0.03728488180786371,0.016841274872422173,False,0.41379310344827586,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,llm.L12.ans,llm.L12.ans,0.07834681929018483,0.022053848932346937,0.12839874483216288,0.09437267690355777,0.031121116008158048,0.1487926043614912,-0.01602585761337294,0.10634489589981594,0.11767148835333315,False,False,-0.0557704989798367,0.020640311203896995,False,0.4257871064467766,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,llm.L12.vis,llm.L12.vis,0.1090818942872619,0.049781222652994214,0.1578873941690416,0.11341787665997671,0.05700541424894381,0.16170717308716398,-0.0043359823727148195,0.10810617151604739,0.10470175883822017,False,False,-0.03567158244550228,0.024878611788153638,False,0.7586206896551724,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,llm.L15.vis,llm.L15.vis,0.10756277554183591,0.04879814320273844,0.15861203314674824,0.12301905601833385,0.06308949733073532,0.1727852595939508,-0.015456280476497941,0.1098138899440098,0.10969576226321548,False,False,-0.049217185191810134,0.018988737557083354,False,0.39980009995002497,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,llm.L23.ans,llm.L23.ans,0.08040261655713188,0.023656979552081167,0.13144466998437923,0.05148715343793808,-0.009066146605629915,0.10219444391763345,0.028915463119193796,0.10778769043229806,0.11126059052326337,False,False,-0.01857582563534379,0.07668849434703585,False,0.20589705147426288,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,llm.L24.vis,llm.L24.vis,0.10574027303409927,0.0429299267256426,0.1583001808805623,0.09143902273602056,0.03181984036753539,0.14081431943900374,0.014301250298078716,0.1153702541549197,0.10899447907146835,False,False,-0.022061683423817157,0.05015637353062628,False,0.44577711144427784,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,llm.L25.ans,llm.L25.ans,0.09121955544974036,0.030202095836746674,0.14286567382080823,0.06925752338375879,0.012573741458226909,0.11888963407185685,0.021962032065981574,0.11266357798406156,0.10631589261362993,False,False,-0.02225708058103919,0.06523535791784525,False,0.33483258370814595,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,llm.L26.ans,llm.L26.ans,0.0596332190745138,-0.0020957005742255116,0.1137591382752492,0.06422324617892405,0.006085645222884812,0.11267251869053245,-0.004590027104410255,0.1158548388494747,0.10658687346764764,False,False,-0.05268048662692308,0.040350115764886126,False,0.863568215892054,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,llm.L28.ans,llm.L28.ans,0.057437417883714814,0.0015478225314560696,0.10745661376079421,0.055736668571948145,-0.004861748510307289,0.1092803830874749,0.0017007493117666694,0.10590879122933815,0.11414213159778219,False,False,-0.05357659012079239,0.05254618590697644,False,0.9715142428785607,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,llm.L3.vis,llm.L3.vis,0.1403543389363746,0.08791508025752115,0.18582612978915963,0.12830479897338565,0.06959633428489888,0.17651814510945193,0.012049539962988964,0.09791104953163848,0.10692181082455306,False,False,-0.01358647271990776,0.04280013721436261,False,0.3468265867066467,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,llm.L31.ans,llm.L31.ans,0.06997028337689104,0.006426808542327639,0.12780546433269357,0.05772438084166942,-0.0036658268570113864,0.1110144777152939,0.01224590253522162,0.12137865579036594,0.11468030457230528,False,False,-0.03325701151043176,0.05555018801242112,False,0.5767116441779111,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,llm.L31.vis,llm.L31.vis,0.07515651733942819,0.02181086993874439,0.12348384312763862,0.09102107095789636,0.02663980950617678,0.14448888485227696,-0.01586455361846817,0.10167297318889423,0.11784907534610017,False,False,-0.05807789526879788,0.02963757999241351,False,0.4917541229385307,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,llm.L4.vis,llm.L4.vis,0.10497534720000179,0.044747576786101584,0.15835764651156278,0.13258586970939568,0.07749894653448894,0.1781047601926414,-0.027610522509393887,0.1136100697254612,0.10060581365815247,False,False,-0.055618256144225595,0.004524047672748529,False,0.09995002498750624,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,llm.L7.vis,llm.L7.vis,0.12111725265848061,0.07174499385698112,0.16475425014677797,0.11363020489388764,0.0539295445159904,0.1590760577887687,0.007487047764592969,0.09300925628979685,0.10514651327277831,False,False,-0.01817011311650276,0.03908848445862531,False,0.6086956521739131,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
