model,concept,locus,real,real_lo,real_hi,control,control_lo,control_hi,selectivity,sel_lo,sel_hi,n_test_patients
qwen7b,Mass,llm.L10.ans,0.5979292801474357,0.5652130635121901,0.6319855735878175,0.5928448043299251,0.5605253283700322,0.6257162441789459,0.005084475817510592,-0.038684757601676785,0.0511631701984837,1659
qwen7b,Nodule,llm.L10.ans,0.5855488145892062,0.5514274446688213,0.6154038887090356,0.6496898563191356,0.6240614620269327,0.6741478497395904,-0.0641410417299294,-0.10797195194632896,-0.024050943732625212,1659
qwen7b,Edema,llm.L10.ans,0.7720023454167009,0.7281887369256002,0.8122899895697229,0.6289180810170585,0.5890486611310781,0.6660132458708654,0.1430842643996424,0.08835446973183675,0.19664533507832951,1659
qwen7b,Effusion,llm.L16.ans,0.7305119842466387,0.701827512750643,0.7574963651554131,0.7534744190344848,0.7296169189330183,0.7780414700173208,-0.022962434787846098,-0.05842357421361798,0.011580827152462184,1659
qwen7b,Atelectasis,llm.L16.ans,0.6642885057852739,0.6389299879978683,0.687669862158197,0.5708487884214843,0.5463225897682774,0.595735755523487,0.09343971736378953,0.05911824113219858,0.12676875161342668,1659
qwen7b,Pneumothorax,llm.L16.ans,0.6780241069471837,0.6409991015415457,0.7154339375280588,0.6930525865394495,0.6633824159580394,0.7234467568866684,-0.01502847959226572,-0.061687152982666534,0.034712212504580175,1659
qwen7b,Consolidation,llm.L16.ans,0.6713124702663738,0.6301538588628544,0.7076201582622111,0.5878203264706781,0.5619801643799514,0.6118907754153523,0.0834921437956957,0.03685194768342395,0.12706670705569661,1659
qwen7b,Cardiomegaly,llm.L16.ans,0.7008600995439775,0.6537581570141376,0.7365232816295468,0.6440963772421573,0.6118791652646315,0.6753395443625587,0.05676372230182025,9.752960671642128e-06,0.10380110936847188,1659
qwen7b,Infiltration,llm.L16.ans,0.6782268092641877,0.6539348524434239,0.7005166971207055,0.6469396536992907,0.6236043922619753,0.6698314533365306,0.03128715556489692,-0.00044419718133247845,0.06146995548697713,1659
qwen7b,Mass,llm.L16.ans,0.6062279500673801,0.5698055954624679,0.6457141383002342,0.5740705900963696,0.541476177031668,0.6062893861129931,0.032157359971010435,-0.01587412312661979,0.08365231534273578,1659
